timestamp,page_path,interaction_type,scroll_depth_category,request_interval_seconds,user_agent_category,has_favicon_request,requested_robots_txt,pages_per_session,error_rate,tls_version,cipher_suite_count,extension_count,alpn,sni_present,label
2026-06-26T23:26:25.216651,/robots.txt,crawler_request,none,2.93,good_bot,0,1,20,0.06,TLS1.3,13,10,http/1.1,1,good_bot
2026-06-27T00:08:23.216651,/products.html,rapid_request,none,0.61,bot,0,0,163,0.11,TLS1.2,4,5,http/1.1,1,bad_bot
2026-06-27T00:01:31.216651,/sitemap.xml,crawler_request,none,2.26,good_bot,0,1,17,0.01,TLS1.3,15,12,http/1.1,1,good_bot
2026-06-27T00:57:17.216651,/wp-login.php,scanner_request,none,0.47,python,0,0,219,0.57,TLS1.2,7,4,http/1.1,0,scanner
2026-06-26T23:35:01.216651,/checkout.html,rapid_request,none,0.92,python,0,0,99,0.26,TLS1.3,7,5,http/1.1,0,bad_bot
2026-06-27T00:33:18.216651,/config,scanner_request,none,0.6,python,0,0,222,0.52,TLS1.2,4,4,http/1.1,0,scanner
2026-06-27T00:03:29.216651,/config,scanner_request,none,0.09,curl,0,0,102,0.79,TLS1.3,5,2,http/1.1,1,scanner
2026-06-27T01:46:23.216651,/phpmyadmin,scanner_request,none,0.62,curl,0,0,103,0.31,TLS1.2,8,7,http/1.1,1,scanner
2026-06-27T00:03:23.216651,/products.html,rapid_request,none,0.13,bot,0,0,102,0.13,TLS1.3,4,5,http/1.1,1,bad_bot
2026-06-27T00:49:03.216651,/checkout.html,rapid_request,none,0.65,script,0,0,74,0.31,TLS1.2,5,8,http/1.1,0,bad_bot
2026-06-26T23:24:10.216651,/robots.txt,crawler_request,none,1.81,good_bot,0,1,36,0.05,TLS1.3,11,14,http/1.1,1,good_bot
2026-06-26T23:19:41.216651,/about.html,button_click,medium,15.35,normal_browser,1,0,3,0.01,TLS1.3,13,12,http/1.1,1,human
2026-06-27T01:18:56.216651,/admin,scanner_request,none,0.58,script,0,0,178,0.59,TLS1.3,6,3,http/1.1,1,scanner
2026-06-27T00:25:32.216651,/checkout.html,rapid_request,none,0.67,bot,0,0,70,0.31,TLS1.3,4,5,http/1.1,1,bad_bot
2026-06-26T23:21:59.216651,/,normal_browsing,high,10.81,normal_browser,1,0,3,0.05,TLS1.3,15,14,h2,1,human
2026-06-26T23:32:01.216651,/about.html,button_click,medium,7.97,normal_browser,1,0,8,0.0,TLS1.3,12,13,h2,1,human
2026-06-26T23:31:45.216651,/products.html,rapid_request,none,0.9,script,0,0,136,0.16,TLS1.3,9,6,http/1.1,1,bad_bot
2026-06-26T23:57:05.216651,/products.html,rapid_request,none,0.52,script,0,0,126,0.2,TLS1.3,9,8,http/1.1,0,bad_bot
2026-06-26T23:50:05.216651,/config,scanner_request,none,0.23,python,0,0,141,0.74,TLS1.3,4,4,http/1.1,1,scanner
2026-06-26T23:51:02.216651,/products.html,page_view,high,11.08,normal_browser,1,0,8,0.05,TLS1.3,12,10,http/1.1,1,human
2026-06-26T23:40:57.216651,/robots.txt,crawler_request,none,3.48,good_bot,1,1,10,0.03,TLS1.3,12,13,http/1.1,1,good_bot
2026-06-27T00:04:11.216651,/.env,scanner_request,none,0.61,script,0,0,123,0.3,TLS1.2,8,7,http/1.1,1,scanner
2026-06-27T00:04:53.216651,/config,scanner_request,none,0.25,python,0,0,208,0.89,TLS1.2,8,5,http/1.1,1,scanner
2026-06-26T23:46:47.216651,/login.html,rapid_request,none,0.62,python,0,0,110,0.28,TLS1.3,6,6,http/1.1,1,bad_bot
2026-06-27T00:39:58.216651,/phpmyadmin,scanner_request,none,0.05,python,0,0,169,0.67,TLS1.2,6,7,http/1.1,1,scanner
2026-06-27T00:40:38.216651,/.env,scanner_request,none,0.39,script,0,0,115,0.43,TLS1.3,3,5,http/1.1,0,scanner
2026-06-27T00:04:05.216651,/robots.txt,crawler_request,none,4.36,good_bot,1,1,32,0.04,TLS1.3,12,11,h2,1,good_bot
2026-06-27T00:15:11.216651,/products.html,crawler_request,none,4.47,good_bot,0,1,39,0.04,TLS1.3,10,14,h2,1,good_bot
2026-06-26T23:19:19.216651,/about.html,button_click,high,17.73,normal_browser,1,0,5,0.02,TLS1.3,13,10,h2,1,human
2026-06-27T01:44:53.216651,/.env,scanner_request,none,0.62,curl,0,0,178,0.36,TLS1.2,6,2,http/1.1,0,scanner
2026-06-27T00:02:13.216651,/robots.txt,crawler_request,none,2.61,good_bot,1,1,10,0.08,TLS1.3,12,10,http/1.1,1,good_bot
2026-06-26T23:48:26.216651,/products.html,rapid_request,none,0.64,script,0,0,91,0.3,TLS1.3,8,4,http/1.1,1,bad_bot
2026-06-26T23:44:37.216651,/wp-login.php,scanner_request,none,0.31,python,0,0,160,0.64,TLS1.2,8,3,http/1.1,0,scanner
2026-06-26T23:47:05.216651,/contact.html,normal_browsing,high,4.07,normal_browser,1,0,8,0.01,TLS1.3,12,12,h2,1,human
2026-06-26T23:28:13.216651,/,normal_browsing,low,12.67,normal_browser,1,0,6,0.01,TLS1.3,14,11,http/1.1,1,human
2026-06-27T01:04:23.216651,/admin,scanner_request,none,0.57,python,0,0,143,0.55,TLS1.2,7,2,http/1.1,1,scanner
2026-06-27T00:00:53.216651,/checkout.html,rapid_request,none,0.75,python,0,0,145,0.17,TLS1.2,9,5,http/1.1,1,bad_bot
2026-06-26T23:58:53.216651,/products.html,rapid_request,none,0.59,script,0,0,101,0.25,TLS1.3,6,6,http/1.1,0,bad_bot
2026-06-26T23:21:57.216651,/products.html,normal_browsing,low,11.8,normal_browser,1,0,6,0.02,TLS1.3,14,10,h2,1,human
2026-06-26T23:18:57.216651,/contact.html,button_click,high,8.52,normal_browser,1,0,5,0.0,TLS1.3,14,14,h2,1,human
2026-06-26T23:46:23.216651,/,normal_browsing,high,8.17,normal_browser,1,0,8,0.04,TLS1.3,15,10,http/1.1,1,human
2026-06-26T23:32:17.216651,/login.html,rapid_request,none,0.68,bot,0,0,158,0.11,TLS1.2,4,7,http/1.1,0,bad_bot
2026-06-27T00:08:29.216651,/products.html,rapid_request,none,0.81,script,0,0,140,0.19,TLS1.2,5,7,http/1.1,1,bad_bot
2026-06-26T23:43:53.216651,/robots.txt,crawler_request,none,3.91,good_bot,1,1,21,0.05,TLS1.3,11,11,h2,1,good_bot
2026-06-27T01:53:53.216651,/wp-login.php,scanner_request,none,0.74,python,0,0,234,0.44,TLS1.2,7,3,http/1.1,0,scanner
2026-06-26T23:48:05.216651,/products.html,rapid_request,none,0.94,bot,0,0,144,0.12,TLS1.3,4,4,http/1.1,0,bad_bot
2026-06-27T01:35:53.216651,/.env,scanner_request,none,0.26,python,0,0,212,0.77,TLS1.3,6,5,http/1.1,0,scanner
2026-06-26T23:40:47.216651,/products.html,rapid_request,none,0.22,python,0,0,97,0.15,TLS1.3,6,4,http/1.1,1,bad_bot
2026-06-26T23:50:18.216651,/sitemap.xml,crawler_request,none,3.68,good_bot,1,1,28,0.03,TLS1.3,10,9,http/1.1,1,good_bot
2026-06-26T23:54:09.216651,/robots.txt,crawler_request,none,3.0,good_bot,1,1,25,0.03,TLS1.3,11,13,h2,1,good_bot
2026-06-27T00:39:23.216651,/admin,scanner_request,none,0.05,python,0,0,178,0.36,TLS1.2,4,7,http/1.1,1,scanner
2026-06-27T00:25:17.216651,/products.html,rapid_request,none,0.89,bot,0,0,102,0.17,TLS1.2,4,5,http/1.1,1,bad_bot
2026-06-26T23:40:45.216651,/about.html,normal_browsing,medium,16.92,normal_browser,1,0,7,0.05,TLS1.3,18,12,http/1.1,1,human
2026-06-27T00:19:50.216651,/login.html,rapid_request,none,0.55,python,0,0,105,0.18,TLS1.2,9,7,http/1.1,0,bad_bot
2026-06-27T00:40:08.216651,/config,scanner_request,none,0.44,curl,0,0,216,0.51,TLS1.2,7,7,http/1.1,0,scanner
2026-06-27T00:16:18.216651,/config,scanner_request,none,0.67,script,0,0,172,0.7,TLS1.2,6,3,http/1.1,0,scanner
2026-06-27T00:00:28.216651,/sitemap.xml,crawler_request,none,2.35,good_bot,0,1,25,0.01,TLS1.3,10,13,http/1.1,1,good_bot
2026-06-27T00:57:24.216651,/config,scanner_request,none,0.75,curl,0,0,113,0.4,TLS1.2,7,5,http/1.1,0,scanner
2026-06-27T00:08:23.216651,/sitemap.xml,crawler_request,none,3.43,good_bot,1,1,28,0.02,TLS1.3,12,12,h2,1,good_bot
2026-06-27T00:32:59.216651,/config,scanner_request,none,0.34,curl,0,0,224,0.86,TLS1.2,7,5,http/1.1,0,scanner
2026-06-26T23:27:27.216651,/login.html,rapid_request,none,0.13,script,0,0,177,0.34,TLS1.2,6,3,http/1.1,0,bad_bot
2026-06-27T01:17:53.216651,/admin,scanner_request,none,0.36,python,0,0,212,0.42,TLS1.2,6,5,http/1.1,0,scanner
2026-06-26T23:19:09.216651,/about.html,page_view,medium,8.62,normal_browser,1,0,3,0.02,TLS1.3,15,15,h2,1,human
2026-06-26T23:25:27.216651,/login.html,rapid_request,none,0.27,script,0,0,165,0.21,TLS1.3,4,3,http/1.1,0,bad_bot
2026-06-26T23:18:34.216651,/,button_click,low,17.11,normal_browser,1,0,7,0.04,TLS1.3,12,12,http/1.1,1,human
2026-06-26T23:44:53.216651,/robots.txt,crawler_request,none,5.96,good_bot,1,1,37,0.05,TLS1.3,15,12,h2,1,good_bot
2026-06-27T00:01:53.216651,/products.html,rapid_request,none,0.83,script,0,0,126,0.15,TLS1.2,9,7,http/1.1,0,bad_bot
2026-06-26T23:30:02.216651,/contact.html,normal_browsing,low,3.57,normal_browser,1,0,6,0.01,TLS1.3,12,10,h2,1,human
2026-06-27T00:56:01.216651,/wp-login.php,scanner_request,none,0.75,script,0,0,171,0.41,TLS1.3,4,5,http/1.1,1,scanner
2026-06-26T23:45:23.216651,/products.html,crawler_request,none,5.81,good_bot,1,1,27,0.07,TLS1.3,16,14,h2,1,good_bot
2026-06-27T00:59:08.216651,/products.html,rapid_request,none,0.92,script,0,0,106,0.28,TLS1.2,5,3,http/1.1,0,bad_bot
2026-06-26T23:27:23.216651,/,button_click,high,19.25,normal_browser,1,0,3,0.01,TLS1.3,14,11,h2,1,human
2026-06-26T23:36:25.216651,/products.html,crawler_request,none,1.54,good_bot,1,1,13,0.04,TLS1.3,16,9,h2,1,good_bot
2026-06-26T23:28:19.216651,/sitemap.xml,crawler_request,none,3.32,good_bot,0,1,11,0.02,TLS1.3,13,10,http/1.1,1,good_bot
2026-06-26T23:53:37.216651,/sitemap.xml,crawler_request,none,2.74,good_bot,0,1,14,0.0,TLS1.3,12,12,h2,1,good_bot
2026-06-26T23:31:24.216651,/config,scanner_request,none,0.14,curl,0,0,95,0.39,TLS1.2,5,6,http/1.1,1,scanner
2026-06-26T23:29:57.216651,/,button_click,low,15.43,normal_browser,1,0,8,0.03,TLS1.3,16,11,h2,1,human
2026-06-27T00:00:18.216651,/products.html,rapid_request,none,0.52,python,0,0,111,0.23,TLS1.3,6,7,http/1.1,0,bad_bot
2026-06-26T23:32:26.216651,/about.html,button_click,high,5.42,normal_browser,1,0,9,0.02,TLS1.3,14,15,h2,1,human
2026-06-26T23:42:23.216651,/about.html,normal_browsing,low,18.84,normal_browser,1,0,10,0.02,TLS1.3,16,15,http/1.1,1,human
2026-06-26T23:47:43.216651,/about.html,normal_browsing,high,17.64,normal_browser,1,0,5,0.03,TLS1.3,15,15,h2,1,human
2026-06-26T23:23:36.216651,/robots.txt,crawler_request,none,2.56,good_bot,1,1,30,0.01,TLS1.3,13,11,h2,1,good_bot
2026-06-26T23:43:39.216651,/phpmyadmin,scanner_request,none,0.37,script,0,0,91,0.51,TLS1.2,3,6,http/1.1,0,scanner
2026-06-27T00:01:41.216651,/wp-login.php,scanner_request,none,0.59,script,0,0,192,0.64,TLS1.2,5,2,http/1.1,1,scanner
2026-06-26T23:30:47.216651,/admin,scanner_request,none,0.61,python,0,0,250,0.71,TLS1.2,7,2,http/1.1,0,scanner
2026-06-27T01:36:20.216651,/phpmyadmin,scanner_request,none,0.46,python,0,0,203,0.49,TLS1.2,8,4,http/1.1,1,scanner
2026-06-26T23:32:34.216651,/phpmyadmin,scanner_request,none,0.57,curl,0,0,242,0.54,TLS1.3,8,6,http/1.1,1,scanner
2026-06-27T01:27:20.216651,/config,scanner_request,none,0.22,curl,0,0,136,0.41,TLS1.2,6,6,http/1.1,0,scanner
2026-06-26T23:27:38.216651,/,normal_browsing,high,18.06,normal_browser,1,0,7,0.04,TLS1.3,14,13,http/1.1,1,human
2026-06-26T23:56:53.216651,/,button_click,low,15.51,normal_browser,1,0,4,0.01,TLS1.3,16,16,h2,1,human
2026-06-26T23:30:29.216651,/products.html,crawler_request,none,3.4,good_bot,0,1,37,0.01,TLS1.3,11,8,h2,1,good_bot
2026-06-27T00:44:33.216651,/login.html,rapid_request,none,0.59,bot,0,0,83,0.29,TLS1.3,4,5,http/1.1,0,bad_bot
2026-06-26T23:36:14.216651,/robots.txt,crawler_request,none,2.89,good_bot,1,1,19,0.05,TLS1.3,10,13,h2,1,good_bot
2026-06-27T00:52:11.216651,/phpmyadmin,scanner_request,none,0.8,script,0,0,135,0.62,TLS1.2,8,4,http/1.1,0,scanner
2026-06-27T01:18:41.216651,/admin,scanner_request,none,0.57,script,0,0,188,0.56,TLS1.2,3,5,http/1.1,1,scanner
2026-06-26T23:48:20.216651,/sitemap.xml,crawler_request,none,3.46,good_bot,1,1,14,0.01,TLS1.3,13,13,h2,1,good_bot
2026-06-26T23:23:03.216651,/sitemap.xml,crawler_request,none,3.19,good_bot,1,1,16,0.07,TLS1.3,15,12,h2,1,good_bot
2026-06-27T00:02:29.216651,/checkout.html,rapid_request,none,0.29,bot,0,0,97,0.13,TLS1.3,9,4,http/1.1,0,bad_bot
2026-06-27T00:01:33.216651,/robots.txt,crawler_request,none,3.52,good_bot,0,1,40,0.03,TLS1.3,11,13,h2,1,good_bot
2026-06-26T23:38:47.216651,/,button_click,medium,14.15,normal_browser,1,0,2,0.04,TLS1.3,14,11,h2,1,human
2026-06-27T01:43:32.216651,/.env,scanner_request,none,0.66,python,0,0,227,0.32,TLS1.3,8,7,http/1.1,1,scanner
2026-06-26T23:25:35.216651,/about.html,normal_browsing,high,9.38,normal_browser,1,0,5,0.04,TLS1.3,14,15,h2,1,human
2026-06-26T23:50:41.216651,/.env,scanner_request,none,0.4,curl,0,0,160,0.65,TLS1.3,8,4,http/1.1,0,scanner
2026-06-27T00:03:41.216651,/login.html,rapid_request,none,0.36,bot,0,0,91,0.24,TLS1.3,7,5,http/1.1,1,bad_bot
2026-06-26T23:34:38.216651,/,button_click,medium,15.21,normal_browser,1,0,6,0.01,TLS1.3,15,11,http/1.1,1,human
2026-06-26T23:17:55.216651,/contact.html,button_click,high,3.08,normal_browser,1,0,3,0.02,TLS1.3,14,15,h2,1,human
2026-06-26T23:19:57.216651,/contact.html,page_view,high,11.53,normal_browser,1,0,2,0.03,TLS1.3,15,11,http/1.1,1,human
2026-06-27T00:03:13.216651,/products.html,crawler_request,none,4.64,good_bot,1,1,34,0.01,TLS1.3,15,9,h2,1,good_bot
2026-06-26T23:22:17.216651,/products.html,button_click,low,10.05,normal_browser,1,0,7,0.04,TLS1.3,16,13,http/1.1,1,human
2026-06-27T00:06:14.216651,/phpmyadmin,scanner_request,none,0.76,curl,0,0,235,0.51,TLS1.2,3,2,http/1.1,0,scanner
2026-06-26T23:43:23.216651,/,button_click,high,18.42,normal_browser,1,0,2,0.01,TLS1.3,14,16,http/1.1,1,human
2026-06-27T00:34:43.216651,/login.html,rapid_request,none,0.1,bot,0,0,120,0.32,TLS1.2,8,6,http/1.1,1,bad_bot
2026-06-26T23:28:41.216651,/login.html,rapid_request,none,0.95,bot,0,0,119,0.16,TLS1.2,9,3,http/1.1,1,bad_bot
2026-06-26T23:18:56.216651,/,button_click,high,6.35,normal_browser,1,0,2,0.01,TLS1.3,12,14,http/1.1,1,human
2026-06-26T23:26:38.216651,/checkout.html,rapid_request,none,0.26,bot,0,0,165,0.17,TLS1.2,7,8,http/1.1,1,bad_bot
2026-06-26T23:49:28.216651,/sitemap.xml,crawler_request,none,4.5,good_bot,0,1,12,0.01,TLS1.3,10,12,h2,1,good_bot
2026-06-26T23:29:24.216651,/checkout.html,rapid_request,none,0.49,bot,0,0,159,0.26,TLS1.2,8,6,http/1.1,0,bad_bot
2026-06-26T23:17:53.216651,/contact.html,button_click,high,5.4,normal_browser,1,0,5,0.04,TLS1.3,15,16,http/1.1,1,human
2026-06-26T23:25:45.216651,/about.html,button_click,low,4.48,normal_browser,1,0,3,0.03,TLS1.3,18,13,h2,1,human
2026-06-26T23:22:47.216651,/products.html,crawler_request,none,5.42,good_bot,0,1,23,0.07,TLS1.3,12,14,http/1.1,1,good_bot
2026-06-26T23:22:57.216651,/about.html,page_view,low,4.9,normal_browser,1,0,4,0.03,TLS1.3,14,10,http/1.1,1,human
2026-06-26T23:25:00.216651,/,button_click,low,15.57,normal_browser,1,0,2,0.01,TLS1.3,12,11,http/1.1,1,human
2026-06-26T23:19:43.216651,/,normal_browsing,high,6.48,normal_browser,1,0,6,0.01,TLS1.3,12,10,http/1.1,1,human
2026-06-26T23:35:37.216651,/,normal_browsing,medium,18.52,normal_browser,1,0,7,0.01,TLS1.3,13,14,h2,1,human
2026-06-27T01:06:30.216651,/.env,scanner_request,none,0.8,curl,0,0,101,0.73,TLS1.3,6,5,http/1.1,1,scanner
2026-06-26T23:19:02.216651,/,button_click,medium,5.11,normal_browser,1,0,7,0.05,TLS1.3,14,16,http/1.1,1,human
2026-06-26T23:23:19.216651,/products.html,crawler_request,none,5.85,good_bot,1,1,36,0.01,TLS1.3,15,10,http/1.1,1,good_bot
2026-06-26T23:36:33.216651,/products.html,page_view,low,17.87,normal_browser,1,0,6,0.04,TLS1.3,12,15,http/1.1,1,human
2026-06-27T00:03:11.216651,/robots.txt,crawler_request,none,3.47,good_bot,0,1,33,0.02,TLS1.3,14,12,h2,1,good_bot
2026-06-27T00:37:23.216651,/checkout.html,rapid_request,none,0.91,script,0,0,96,0.31,TLS1.2,5,3,http/1.1,1,bad_bot
2026-06-26T23:52:38.216651,/products.html,rapid_request,none,0.97,script,0,0,174,0.26,TLS1.2,6,3,http/1.1,1,bad_bot
2026-06-27T00:10:32.216651,/products.html,crawler_request,none,5.35,good_bot,0,1,28,0.06,TLS1.3,13,12,h2,1,good_bot
2026-06-26T23:46:09.216651,/products.html,rapid_request,none,0.59,python,0,0,81,0.12,TLS1.3,8,7,http/1.1,1,bad_bot
2026-06-27T00:54:23.216651,/config,scanner_request,none,0.55,python,0,0,222,0.78,TLS1.2,6,6,http/1.1,0,scanner
2026-06-27T00:36:59.216651,/.env,scanner_request,none,0.65,script,0,0,152,0.55,TLS1.2,6,2,http/1.1,0,scanner
2026-06-26T23:51:07.216651,/admin,scanner_request,none,0.36,curl,0,0,109,0.71,TLS1.2,6,5,http/1.1,1,scanner
2026-06-26T23:29:46.216651,/wp-login.php,scanner_request,none,0.29,python,0,0,193,0.64,TLS1.2,5,7,http/1.1,1,scanner
2026-06-27T00:26:17.216651,/products.html,rapid_request,none,0.92,python,0,0,147,0.27,TLS1.2,4,5,http/1.1,1,bad_bot
2026-06-26T23:34:23.216651,/contact.html,button_click,low,16.88,normal_browser,1,0,6,0.04,TLS1.3,17,11,h2,1,human
2026-06-26T23:19:05.216651,/,normal_browsing,high,18.84,normal_browser,1,0,4,0.04,TLS1.3,15,11,h2,1,human
2026-06-27T00:37:29.216651,/.env,scanner_request,none,0.12,curl,0,0,141,0.49,TLS1.3,5,5,http/1.1,0,scanner
2026-06-26T23:52:05.216651,/products.html,crawler_request,none,4.12,good_bot,1,1,15,0.04,TLS1.3,15,14,h2,1,good_bot
2026-06-27T01:11:26.216651,/wp-login.php,scanner_request,none,0.28,python,0,0,204,0.76,TLS1.3,4,6,http/1.1,1,scanner
2026-06-26T23:33:32.216651,/config,scanner_request,none,0.59,curl,0,0,131,0.39,TLS1.2,3,3,http/1.1,1,scanner
2026-06-27T00:53:13.216651,/checkout.html,rapid_request,none,0.91,script,0,0,159,0.14,TLS1.2,7,6,http/1.1,0,bad_bot
2026-06-26T23:19:29.216651,/products.html,page_view,high,8.44,normal_browser,1,0,6,0.05,TLS1.3,13,16,h2,1,human
2026-06-26T23:33:59.216651,/about.html,page_view,low,10.86,normal_browser,1,0,10,0.0,TLS1.3,15,10,h2,1,human
2026-06-26T23:25:08.216651,/,normal_browsing,low,5.58,normal_browser,1,0,8,0.02,TLS1.3,17,14,h2,1,human
2026-06-27T01:09:11.216651,/.env,scanner_request,none,0.52,script,0,0,155,0.73,TLS1.3,8,2,http/1.1,0,scanner
2026-06-26T23:29:35.216651,/,button_click,high,16.86,normal_browser,1,0,9,0.01,TLS1.3,15,15,h2,1,human
2026-06-27T00:16:43.216651,/wp-login.php,scanner_request,none,0.37,python,0,0,173,0.87,TLS1.2,5,4,http/1.1,1,scanner
2026-06-26T23:20:36.216651,/about.html,normal_browsing,low,18.87,normal_browser,1,0,3,0.03,TLS1.3,17,10,http/1.1,1,human
2026-06-27T00:17:53.216651,/login.html,rapid_request,none,0.35,python,0,0,64,0.14,TLS1.2,7,8,http/1.1,1,bad_bot
2026-06-26T23:20:09.216651,/,page_view,high,13.3,normal_browser,1,0,2,0.02,TLS1.3,17,16,h2,1,human
2026-06-27T00:26:17.216651,/login.html,rapid_request,none,0.6,bot,0,0,148,0.18,TLS1.2,8,5,http/1.1,1,bad_bot
2026-06-27T00:48:53.216651,/config,scanner_request,none,0.52,curl,0,0,239,0.61,TLS1.2,4,4,http/1.1,0,scanner
2026-06-26T23:35:05.216651,/robots.txt,crawler_request,none,4.06,good_bot,1,1,39,0.07,TLS1.3,15,12,http/1.1,1,good_bot
2026-06-26T23:46:20.216651,/login.html,rapid_request,none,0.28,script,0,0,124,0.24,TLS1.2,5,6,http/1.1,1,bad_bot
2026-06-26T23:56:44.216651,/robots.txt,crawler_request,none,4.07,good_bot,0,1,39,0.06,TLS1.3,12,8,h2,1,good_bot
2026-06-26T23:39:25.216651,/sitemap.xml,crawler_request,none,5.27,good_bot,0,1,16,0.02,TLS1.3,13,10,http/1.1,1,good_bot
2026-06-26T23:30:59.216651,/sitemap.xml,crawler_request,none,4.18,good_bot,1,1,26,0.07,TLS1.3,12,14,h2,1,good_bot
2026-06-26T23:31:38.216651,/.env,scanner_request,none,0.1,python,0,0,129,0.8,TLS1.3,8,7,http/1.1,1,scanner
2026-06-26T23:19:23.216651,/about.html,button_click,medium,10.55,normal_browser,1,0,10,0.04,TLS1.3,18,10,http/1.1,1,human
2026-06-26T23:49:38.216651,/checkout.html,rapid_request,none,0.62,python,0,0,126,0.24,TLS1.2,8,6,http/1.1,1,bad_bot
2026-06-26T23:30:02.216651,/admin,scanner_request,none,0.1,python,0,0,96,0.45,TLS1.3,3,7,http/1.1,1,scanner
2026-06-27T00:49:41.216651,/.env,scanner_request,none,0.6,script,0,0,138,0.69,TLS1.2,6,5,http/1.1,0,scanner
2026-06-27T01:02:33.216651,/wp-login.php,scanner_request,none,0.33,script,0,0,153,0.64,TLS1.3,6,3,http/1.1,0,scanner
2026-06-27T00:21:08.216651,/.env,scanner_request,none,0.74,python,0,0,90,0.86,TLS1.3,8,7,http/1.1,1,scanner
2026-06-26T23:31:41.216651,/products.html,crawler_request,none,2.18,good_bot,0,1,34,0.03,TLS1.3,12,9,http/1.1,1,good_bot
2026-06-27T00:03:25.216651,/login.html,rapid_request,none,0.18,python,0,0,88,0.27,TLS1.3,4,4,http/1.1,0,bad_bot
2026-06-27T00:36:33.216651,/phpmyadmin,scanner_request,none,0.36,script,0,0,225,0.47,TLS1.2,3,7,http/1.1,0,scanner
2026-06-26T23:47:09.216651,/login.html,rapid_request,none,0.46,script,0,0,150,0.12,TLS1.2,5,7,http/1.1,0,bad_bot
2026-06-27T00:15:18.216651,/checkout.html,rapid_request,none,0.89,python,0,0,90,0.32,TLS1.2,6,3,http/1.1,0,bad_bot
2026-06-26T23:34:11.216651,/.env,scanner_request,none,0.43,script,0,0,184,0.44,TLS1.3,7,2,http/1.1,0,scanner
2026-06-26T23:44:26.216651,/contact.html,page_view,high,4.36,normal_browser,1,0,2,0.01,TLS1.3,17,14,http/1.1,1,human
2026-06-27T00:09:05.216651,/sitemap.xml,crawler_request,none,2.81,good_bot,0,1,33,0.07,TLS1.3,16,13,http/1.1,1,good_bot
2026-06-26T23:40:19.216651,/login.html,rapid_request,none,0.88,python,0,0,172,0.32,TLS1.2,6,8,http/1.1,0,bad_bot
2026-06-26T23:28:43.216651,/products.html,crawler_request,none,2.81,good_bot,1,1,14,0.05,TLS1.3,15,9,h2,1,good_bot
2026-06-26T23:41:53.216651,/,page_view,high,13.54,normal_browser,1,0,2,0.01,TLS1.3,15,15,http/1.1,1,human
2026-06-27T00:01:24.216651,/products.html,crawler_request,none,4.23,good_bot,1,1,12,0.01,TLS1.3,13,8,http/1.1,1,good_bot
2026-06-26T23:37:43.216651,/about.html,page_view,high,4.31,normal_browser,1,0,3,0.02,TLS1.3,13,10,http/1.1,1,human
2026-06-26T23:44:47.216651,/checkout.html,rapid_request,none,0.19,bot,0,0,153,0.14,TLS1.3,9,8,http/1.1,0,bad_bot
2026-06-27T00:51:20.216651,/checkout.html,rapid_request,none,0.37,script,0,0,95,0.24,TLS1.3,7,3,http/1.1,1,bad_bot
2026-06-27T00:06:17.216651,/phpmyadmin,scanner_request,none,0.24,python,0,0,152,0.74,TLS1.2,4,6,http/1.1,1,scanner
2026-06-26T23:44:35.216651,/login.html,rapid_request,none,0.24,script,0,0,170,0.3,TLS1.2,4,6,http/1.1,0,bad_bot
2026-06-27T01:05:20.216651,/wp-login.php,scanner_request,none,0.35,python,0,0,101,0.3,TLS1.2,5,6,http/1.1,0,scanner
2026-06-26T23:54:53.216651,/,page_view,medium,5.1,normal_browser,1,0,6,0.02,TLS1.3,15,13,h2,1,human
2026-06-26T23:39:29.216651,/products.html,button_click,high,14.46,normal_browser,1,0,2,0.0,TLS1.3,14,10,h2,1,human
2026-06-27T00:11:33.216651,/robots.txt,crawler_request,none,5.0,good_bot,1,1,40,0.07,TLS1.3,13,11,http/1.1,1,good_bot
2026-06-27T00:00:23.216651,/checkout.html,rapid_request,none,0.91,python,0,0,62,0.26,TLS1.2,5,5,http/1.1,1,bad_bot
2026-06-27T00:45:37.216651,/phpmyadmin,scanner_request,none,0.72,python,0,0,101,0.33,TLS1.2,6,6,http/1.1,0,scanner
2026-06-26T23:50:27.216651,/.env,scanner_request,none,0.6,curl,0,0,192,0.62,TLS1.3,4,5,http/1.1,0,scanner
2026-06-27T00:04:43.216651,/products.html,crawler_request,none,3.6,good_bot,0,1,23,0.04,TLS1.3,15,8,http/1.1,1,good_bot
2026-06-27T00:20:23.216651,/login.html,rapid_request,none,0.47,script,0,0,142,0.31,TLS1.2,9,6,http/1.1,1,bad_bot
2026-06-27T00:20:17.216651,/products.html,rapid_request,none,0.87,script,0,0,146,0.15,TLS1.2,5,3,http/1.1,1,bad_bot
2026-06-26T23:45:13.216651,/,page_view,high,6.91,normal_browser,1,0,9,0.01,TLS1.3,14,16,http/1.1,1,human
2026-06-26T23:33:39.216651,/admin,scanner_request,none,0.52,curl,0,0,166,0.79,TLS1.2,3,4,http/1.1,0,scanner
2026-06-27T00:50:17.216651,/admin,scanner_request,none,0.18,python,0,0,127,0.71,TLS1.2,3,4,http/1.1,1,scanner
2026-06-27T00:50:49.216651,/products.html,rapid_request,none,0.83,python,0,0,151,0.35,TLS1.3,5,8,http/1.1,1,bad_bot
2026-06-26T23:32:05.216651,/products.html,rapid_request,none,0.39,script,0,0,164,0.11,TLS1.3,5,4,http/1.1,0,bad_bot
